year,institute_name,academic_program_name,seat_type,gender,opening_rank,closing_rank
2024,IIT Kanpur,Electrical Engineering (4 Years Bachelor of Technology) ,~~OBC-NCL~~<br>(PwD),Gender-Neutral,53,61
2024,IIT Kanpur,Electrical Engineering (4 Years Bachelor of Technology),OPEN,Gender-Neutral ,743,1290
2024,IIT Kanpur,Electrical Engineering (4 Years Bachelor of Technology) ,OPEN,Female-only (including Supernumerary),2616,3166
2024,IIT Kanpur,Electrical Engineering (4 Years Bachelor of Technology),OPEN (PwD),Gender-Neutral ,107,128
2024,IIT Kanpur,Electrical Engineering (4 Years Bachelor of Technology) ,OPEN (PwD),Female-only (including Supernumerary),190,190
2024,IIT Kanpur,Electrical Engineering (4 Years Bachelor of Technology),SC,Gender-Neutral ,281,452
2024,IIT Kanpur,Electrical Engineering (4 Years Bachelor of Technology) ,SC,Female-only (including Supernumerary),769,1152
2024,IIT Kanpur,Electrical Engineering (4 Years Bachelor of Technology),ST,Gender-Neutral ,98,203
2024,IIT Kanpur,Electrical Engineering (4 Years Bachelor of Technology) ,ST,Female-only (including Supernumerary),414,518
2024,IIT Kanpur,Materials Science and Engineering (4 Years Bachelor of Technology),EWS,Gender-Neutral ,955,1258
2024,IIT Kanpur,Materials Science and Engineering (4 Years Bachelor of Technology) ,EWS,Female-only (including Supernumerary),2264,2558
2024,IIT Kanpur,Materials Science and Engineering (4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral ,2603,3126
2024,IIT Kanpur,Materials Science and Engineering (4 Years Bachelor of Technology) ,OBC-NCL,Female-only (including Supernumerary),6390,7187
2024,IIT Kanpur,Materials Science and Engineering (4 Years Bachelor of Technology),OPEN,Gender-Neutral ,4831,6008
2024,IIT Kanpur,Materials Science and Engineering (4 Years Bachelor of Technology) ,OPEN,Female-only (including Supernumerary),11438,13464
2024,IIT Kanpur,Materials Science and Engineering (4 Years Bachelor of Technology),SC,Gender-Neutral,1544,1853
2024,IIT Kanpur,Materials Science and Engineering (4 Years Bachelor of Technology) ,SC,Female-only (including Supernumerary),3140,3639
2024,IIT Kanpur,Materials Science and Engineering (4 Years Bachelor of Technology),ST,Gender-Neutral ,859,1080
2024,IIT Kanpur,Materials Science and Engineering (4 Years Bachelor of Technology) ,ST,Female-only (including Supernumerary),1412,1412
2024,IIT Kanpur,Mechanical Engineering (4 Years Bachelor of Technology),EWS,Gender-Neutral ,386,506
2024,IIT Kanpur,Mechanical Engineering (4 Years Bachelor of Technology) ,EWS,Female-only (including Supernumerary),1499,1686
2024,IIT Kanpur,Mechanical Engineering (4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral ,1046,1392
2024,IIT Kanpur,Mechanical Engineering (4 Years Bachelor of Technology) ,OBC-NCL<br>,Female-only (including Supernumerary),3631,4202
2024,IIT Kanpur,Mechanical Engineering (4 Years Bachelor of Technology) ,~~OBC-NCL~~<br>(PwD),Gender-Neutral,135,135
2024,IIT Kanpur,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,Gender-Neutral ,1889,2776
2024,IIT Kanpur,Mechanical Engineering (4 Years Bachelor of Technology) ,OPEN,Female-only (including Supernumerary),6470,8298
2024,IIT Kanpur,Mechanical Engineering (4 Years Bachelor of Technology) ,OPEN (PwD),Gender-Neutral,186,34
2024,IIT Kanpur,Mechanical Engineering (4 Years Bachelor of Technology),SC,Gender-Neutral ,586,834
2024,IIT Kanpur,Mechanical Engineering (4 Years Bachelor of Technology) ,SC,Female-only (including Supernumerary),1541,2026
2024,IIT Kanpur,Mechanical Engineering (4 Years Bachelor of Technology),ST,Gender-Neutral ,426,509
2024,IIT Kanpur,Economics (4 Years Bachelor of Science) ,ST,Female-only (including Supernumerary),1645,1645
2024,IIT Kanpur,Mathematics and Scientiﬁc Computing (4 Years Bachelor of Science),EWS,Gender-Neutral ,111,209
2024,IIT Kanpur,Mathematics and Scientiﬁc Computing (4 Years Bachelor of Science) ,EWS,Female-only (including Supernumerary),607,607
2024,IIT Kanpur,Mathematics and Scientiﬁc Computing (4 Years Bachelor of Science) ,EWS (PwD),Gender-Neutral,1,1
2024,IIT Kanpur,Mathematics and Scientiﬁc Computing (4 Years Bachelor of Science),OBC-NCL,Gender-Neutral ,352,673
2024,IIT Kanpur,Mathematics and Scientiﬁc Computing (4 Years Bachelor of Science) ,OBC-NCL,Female-only (including Supernumerary),1295,2234
2024,IIT Kanpur,Mathematics and Scientiﬁc Computing (4 Years Bachelor of Science),OPEN,Gender-Neutral ,756,990
2024,IIT Kanpur,Mathematics and Scientiﬁc Computing (4 Years Bachelor of Science) ,OPEN,Female-only (including Supernumerary),2288,3445
2024,IIT Kanpur,Mathematics and Scientiﬁc Computing (4 Years Bachelor of Science),OPEN (PwD),Gender-Neutral ,100,100
2024,IIT Kanpur,Mathematics and Scientiﬁc Computing (4 Years Bachelor of Science) ,OPEN (PwD),Female-only (including Supernumerary),12,12
2024,IIT Kanpur,Mathematics and Scientiﬁc Computing (4 Years Bachelor of Science),SC,Gender-Neutral ,212,372
2024,IIT Kanpur,Mathematics and Scientiﬁc Computing (4 Years Bachelor of Science) ,SC,Female-only (including Supernumerary),1148,1341
2024,IIT Kanpur,Mathematics and Scientiﬁc Computing (4 Years Bachelor of Science),ST,Gender-Neutral ,182,343
2024,IIT Kanpur,Mathematics and Scientiﬁc Computing (4 Years Bachelor of Science),ST,Female-only (including Supernumerary),632,632
2024,IIT Kanpur,Physics (4 Years Bachelor of Science) ,ST,Female-only (including Supernumerary),1765,1765
2024,IIT Kanpur,Earth Sciences (4 Years Bachelor of Science),EWS,Gender-Neutral ,1534,1627
2024,IIT Kanpur,Earth Sciences (4 Years Bachelor of Science) ,EWS,Female-only (including Supernumerary),2942,2942
2024,IIT Kanpur,Earth Sciences (4 Years Bachelor of Science),OBC-NCL,Gender-Neutral ,3667,4562
2024,IIT Kanpur,Earth Sciences (4 Years Bachelor of Science) ,OBC-NCL,Female-only (including Supernumerary),7778,8477
2024,IIT Kanpur,Earth Sciences (4 Years Bachelor of Science),OPEN,Gender-Neutral ,7210,10058
2024,IIT Kanpur,Earth Sciences (4 Years Bachelor of Science) ,OPEN,Female-only (including Supernumerary),16346,17618
2024,IIT Kanpur,Earth Sciences (4 Years Bachelor of Science),SC,Gender-Neutral ,1636,2567
2024,IIT Kanpur,Earth Sciences (4 Years Bachelor of Science) ,SC,Female-only (including Supernumerary),4511,4511
2024,IIT Kanpur,Earth Sciences (4 Years Bachelor of Science),ST,Gender-Neutral ,1280,1369
2024,IIT Kanpur,Earth Sciences (4 Years Bachelor of Science) ,ST,Female-only (including Supernumerary),702,702
2024,IIT Kanpur,Statistics and Data Science (4 Years Bachelor of Science),EWS,Gender-Neutral ,160,207
2024,IIT Kanpur,Statistics and Data Science (4 Years Bachelor of Science) ,EWS,Female-only (including Supernumerary),800,800
2024,IIT Kanpur,Statistics and Data Science (4 Years Bachelor of Science),OBC-NCL,Gender-Neutral ,486,714
2024,IIT Kanpur,Statistics and Data Science (4 Years Bachelor of Science),OBC-NCL,Female-only (including Supernumerary),1611,1999
2024,IIT Kanpur,Statistics and Data Science (4 Years Bachelor of Science),OPEN,Gender-Neutral ,699,1030
2024,IIT Kanpur,Statistics and Data Science (4 Years Bachelor of Science) ,OPEN,Female-only (including Supernumerary),1938,3674
2024,IIT Kanpur,Statistics and Data Science (4 Years Bachelor of Science) ,OPEN (PwD),Gender-Neutral,105,105
2024,IIT Kanpur,Statistics and Data Science (4 Years Bachelor of Science),SC,Gender-Neutral ,402,534
2024,IIT Kanpur,Statistics and Data Science (4 Years Bachelor of Science) ,SC,Female-only (including Supernumerary),1035,1035
2024,IIT Kanpur,Statistics and Data Science (4 Years Bachelor of Science) ,ST,Gender-Neutral,220,224
2024,IIT Kanpur<br>,Mechanical Engineering (4 Years Bachelor of Technology) ,ST<br>,Female-only (including Supernumerary) ,582,776
2024,IIT Kanpur<br>,Chemistry (4 Years Bachelor of Science) ,EWS<br>,Female-only (including Supernumerary) ,3744,3744
2024,IIT Kanpur<br>,Chemistry (4 Years Bachelor of Science) ,OBC-NCL<br>,Female-only (including Supernumerary) ,7860,8578
2024,IIT Kanpur<br>,Chemistry (4 Years Bachelor of Science) ,OPEN<br>,Female-only (including Supernumerary) ,15079,16196
2024,IIT Kanpur<br>,Chemistry (4 Years Bachelor of Science) ,SC<br>,Female-only (including Supernumerary) ,4596,4614
2024,IIT Kanpur<br>,Chemistry (4 Years Bachelor of Science) ,ST<br>,Female-only (including Supernumerary) ,250,250
2024,IIT Kanpur<br>,Economics (4 Years Bachelor of Science) ,EWS<br>,Female-only (including Supernumerary) ,1548,1548
2024,IIT Kanpur<br>,Economics (4 Years Bachelor of Science) ,OBC-NCL<br>,Female-only (including Supernumerary) ,3436,4211
2024,IIT Kanpur<br>,Economics (4 Years Bachelor of Science) ,OPEN<br>,Female-only (including Supernumerary) ,5790,6326
2024,IIT Kanpur<br>,Economics (4 Years Bachelor of Science) ,SC<br>,Female-only (including Supernumerary) ,2897,3401
2024,IIT Kanpur<br>,Physics (4 Years Bachelor of Science) ,EWS<br>,Female-only (including Supernumerary) ,2897,2897
2024,IIT Kanpur<br>,Physics (4 Years Bachelor of Science) ,OBC-NCL<br>,Female-only (including Supernumerary) ,6209,7080
2024,IIT Kanpur<br>,Physics (4 Years Bachelor of Science) ,OPEN<br>,Female-only (including Supernumerary) ,7470,16084
2024,IIT Kanpur<br>,Physics (4 Years Bachelor of Science) ,SC<br>,Female-only (including Supernumerary) ,3812,3812
2024,~~IIT Kanpur~~,Chemistry (4 Years Bachelor of Science),~~EWS~~,Gender-Neutral ,1472,1650
2024,~~IIT Kanpur~~,Chemistry (4 Years Bachelor of Science),~~OBC-NCL~~,Gender-Neutral ,3173,4766
2024,~~IIT Kanpur~~,Chemistry (4 Years Bachelor of Science),~~OPEN~~,Gender-Neutral ,7317,10498
2024,~~IIT Kanpur~~,Chemistry (4 Years Bachelor of Science),~~SC~~,Gender-Neutral ,2460,2667
2024,~~IIT Kanpur~~,Chemistry (4 Years Bachelor of Science),~~ST~~,Gender-Neutral,1348,1434
2024,~~IIT Kanpur~~,Economics (4 Years Bachelor of Science),~~EWS~~,Gender-Neutral ,569,690
2024,~~IIT Kanpur~~,Economics (4 Years Bachelor of Science),~~OBC-NCL~~,Gender-Neutral ,1258,2051
2024,~~IIT Kanpur~~,Economics (4 Years Bachelor of Science),~~OPEN~~,Gender-Neutral ,2137,3106
2024,~~IIT Kanpur~~,Economics (4 Years Bachelor of Science),~~SC~~,Gender-Neutral ,806,1430
2024,~~IIT Kanpur~~,Economics (4 Years Bachelor of Science),~~ST~~,Gender-Neutral ,521,725
2024,~~IIT Kanpur~~,Physics (4 Years Bachelor of Science),~~EWS~~,Gender-Neutral ,1135,1436
2024,~~IIT Kanpur~~,Physics (4 Years Bachelor of Science),~~OBC-NCL~~,Gender-Neutral ,2664,3602
2024,~~IIT Kanpur~~,Physics (4 Years Bachelor of Science),~~OPEN~~,Gender-Neutral ,3377,5508
2024,~~IIT Kanpur~~,Physics (4 Years Bachelor of Science),~~SC~~,Gender-Neutral ,1980,2363
2024,~~IIT Kanpur~~,Physics (4 Years Bachelor of Science),~~ST~~,Gender-Neutral ,1176,1277
2024,~~IIT Kanpur~~<br>,Economics (4 Years Bachelor of Science) ,~~OPEN (PwD)~~<br>,Gender-Neutral ,169,169
2024,~~IIT Kanpur~~<br>,Physics (4 Years Bachelor of Science) ,~~OPEN (PwD)~~<br>,Gender-Neutral ,95,95
2024,IIT Madras,Aerospace Engineering (4 Years Bachelor of Technology),EWS,Gender-Neutral ,760,837
2024,IIT Madras,Aerospace Engineering (4 Years Bachelor of Technology) ,EWS,Female-only (including Supernumerary),1232,1232
2024,IIT Madras,Aerospace Engineering (4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral ,832,1655
2024,IIT Madras,Aerospace Engineering (4 Years Bachelor of Technology) ,OBC-NCL<br>,Female-only (including Supernumerary),1452,3432
2024,IIT Madras,Aerospace Engineering (4 Years Bachelor of Technology) ,~~OBC-NCL~~<br>(PwD),Gender-Neutral,63,63
2024,IIT Madras,Aerospace Engineering (4 Years Bachelor of Technology),OPEN,Gender-Neutral ,1469,2815
2024,IIT Madras,Aerospace Engineering (4 Years Bachelor of Technology) ,OPEN,Female-only (including Supernumerary),5475,6845
2024,IIT Madras,Aerospace Engineering (4 Years Bachelor of Technology) ,OPEN (PwD),Gender-Neutral,119,119
2024,IIT Madras,Aerospace Engineering (4 Years Bachelor of Technology),SC,Gender-Neutral ,299,900
2024,IIT Madras,Aerospace Engineering (4 Years Bachelor of Technology) ,SC,Female-only (including Supernumerary),1522,1699
2024,IIT Madras,Aerospace Engineering (4 Years Bachelor of Technology),ST,Gender-Neutral ,173,478
2024,IIT Madras,Aerospace Engineering (4 Years Bachelor of Technology) ,ST,Female-only (including Supernumerary),661,661
2024,IIT Madras,Chemical Engineering (4 Years Bachelor of Technology),EWS,Gender-Neutral ,643,784
2024,IIT Madras,Chemical Engineering (4 Years Bachelor of Technology) ,EWS,Female-only (including Supernumerary),1306,1843
2024,IIT Madras,Chemical Engineering (4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral ,820,2042
2024,IIT Madras,Chemical Engineering (4 Years Bachelor of Technology) ,OBC-NCL,Female-only (including Supernumerary),2636,3772
2024,IIT Madras,Chemical Engineering (4 Years Bachelor of Technology),OPEN,Gender-Neutral,2024,3972
2024,IIT Madras,Chemical Engineering (4 Years Bachelor of Technology) ,OPEN,Female-only (including Supernumerary),6727,9068
2024,IIT Madras,Chemical Engineering (4 Years Bachelor of Technology) ,OPEN (PwD),Gender-Neutral,274,383
2024,IIT Madras,Chemical Engineering (4 Years Bachelor of Technology),SC,Gender-Neutral ,724,1237
2024,IIT Madras,Chemical Engineering (4 Years Bachelor of Technology) ,SC,Female-only (including Supernumerary),1434,2010
2024,IIT Madras,Chemical Engineering (4 Years Bachelor of Technology),ST,Gender-Neutral ,291,617
2024,IIT Madras,Chemical Engineering (4 Years Bachelor of Technology) ,ST,Female-only (including Supernumerary),851,895
2024,IIT Madras,Civil Engineering (4 Years Bachelor of Technology),EWS,Gender-Neutral ,951,1111
2024,IIT Madras,Civil Engineering (4 Years Bachelor of Technology) ,EWS,Female-only (including Supernumerary),1884,1945
2024,IIT Madras,Civil Engineering (4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral ,1586,2592
2024,IIT Madras,Civil Engineering (4 Years Bachelor of Technology) ,OBC-NCL,Female-only (including Supernumerary),3477,5366
2024,IIT Madras,Civil Engineering (4 Years Bachelor of Technology),OPEN,Gender-Neutral ,3305,5688
2024,IIT Madras,Civil Engineering (4 Years Bachelor of Technology) ,OPEN,Female-only (including Supernumerary),7794,12586
2024,IIT Madras,Civil Engineering (4 Years Bachelor of Technology) ,OPEN (PwD),Gender-Neutral,147,282
2024,IIT Madras,Civil Engineering (4 Years Bachelor of Technology),SC,Gender-Neutral ,1044,1324
2024,IIT Madras,Civil Engineering (4 Years Bachelor of Technology) ,SC,Female-only (including Supernumerary),1802,2445
2024,IIT Madras,Civil Engineering (4 Years Bachelor of Technology),ST,Gender-Neutral ,401,522
2024,IIT Madras,Civil Engineering (4 Years Bachelor of Technology) ,ST,Female-only (including Supernumerary),648,652
2024,IIT Madras,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,Gender-Neutral ,17,42
2024,IIT Madras,Computer Science and Engineering (4 Years Bachelor of Technology) ,EWS,Female-only (including Supernumerary),109,129
2024,IIT Madras,Computer Science and Engineering (4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral ,18,82
2024,IIT Madras,Computer Science and Engineering (4 Years Bachelor of Technology) ,OBC-NCL<br>,Female-only (including Supernumerary),288,344
2024,IIT Madras,Computer Science and Engineering (4 Years Bachelor of Technology) ,~~OBC-NCL~~<br>(PwD),Gender-Neutral,4,4
2024,IIT Madras,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,Gender-Neutral,76,159
2024,IIT Madras,Computer Science and Engineering (4 Years Bachelor of Technology) ,OPEN,Female-only (including Supernumerary),558,757
2024,IIT Madras,Computer Science and Engineering (4 Years Bachelor of Technology) ,OPEN (PwD),Gender-Neutral,4,4
2024,IIT Madras,Computer Science and Engineering (4 Years Bachelor of Technology),SC,Gender-Neutral ,36,72
2024,IIT Madras,Computer Science and Engineering (4 Years Bachelor of Technology) ,SC,Female-only (including Supernumerary),12,106
2024,IIT Madras,Computer Science and Engineering (4 Years Bachelor of Technology) ,SC (PwD),Gender-Neutral,8,8
2024,IIT Madras,Computer Science and Engineering (4 Years Bachelor of Technology),ST,Gender-Neutral ,5,29
2024,IIT Madras,Computer Science and Engineering (4 Years Bachelor of Technology) ,ST,Female-only (including Supernumerary),68,68
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology),EWS,Gender-Neutral ,105,178
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology) ,EWS,Female-only (including Supernumerary),468,539
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology) ,EWS (PwD),Gender-Neutral,14,14
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral ,122,407
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology) ,OBC-NCL<br>,Female-only (including Supernumerary),641,1063
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology) ,~~OBC-NCL~~<br>(PwD),Gender-Neutral,48,51
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology),OPEN,Gender-Neutral ,299,838
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology) ,OPEN,Female-only (including Supernumerary),1304,2677
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology),OPEN (PwD),Gender-Neutral ,87,94
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology) ,OPEN (PwD),Female-only (including Supernumerary),69,69
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology),SC,Gender-Neutral ,114,378
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology) ,SC,Female-only (including Supernumerary),121,563
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology),ST,Gender-Neutral ,39,149
2024,IIT Madras,Electrical Engineering (4 Years Bachelor of Technology) ,ST,Female-only (including Supernumerary),297,336
2024,IIT Madras,Engineering Physics (4 Years Bachelor of Technology),EWS,Gender-Neutral ,342,803
2024,IIT Madras,Engineering Physics (4 Years Bachelor of Technology),EWS,Female-only (including Supernumerary),2082,2082
2024,IIT Madras,Engineering Physics (4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral ,385,1192
2024,IIT Madras,Engineering Physics (4 Years Bachelor of Technology) ,OBC-NCL,Female-only (including Supernumerary),2319,3046
2024,IIT Madras,Engineering Physics (4 Years Bachelor of Technology),OPEN,Gender-Neutral ,931,1858
2024,IIT Madras,Engineering Physics (4 Years Bachelor of Technology) ,OPEN,Female-only (including Supernumerary),3376,4636
2024,IIT Madras,Engineering Physics (4 Years Bachelor of Technology) ,OPEN (PwD),Gender-Neutral,370,370
2024,IIT Madras,Engineering Physics (4 Years Bachelor of Technology),SC,Gender-Neutral ,1003,1326
2024,IIT Madras,Engineering Physics (4 Years Bachelor of Technology) ,SC,Female-only (including Supernumerary),685,685
2024,IIT Madras,Engineering Physics (4 Years Bachelor of Technology),ST,Gender-Neutral ,908,1022
2024,IIT Madras,Engineering Physics (4 Years Bachelor of Technology) ,ST,Female-only (including Supernumerary),1429,1429
2024,IIT Madras,Mechanical Engineering (4 Years Bachelor of Technology),EWS,Gender-Neutral ,359,577
2024,IIT Madras,Mechanical Engineering (4 Years Bachelor of Technology) ,EWS,Female-only (including Supernumerary),845,1385
2024,IIT Madras,Mechanical Engineering (4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral ,509,1199
2024,IIT Madras,Mechanical Engineering (4 Years Bachelor of Technology) ,OBC-NCL<br>,Female-only (including Supernumerary),2292,3442
2024,IIT Madras,Mechanical Engineering (4 Years Bachelor of Technology) ,~~OBC-NCL~~<br>(PwD),Gender-Neutral,93,93
2024,IIT Madras,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,Gender-Neutral ,458,2310
2024,IIT Madras,Mechanical Engineering (4 Years Bachelor of Technology) ,OPEN,Female-only (including Supernumerary),2868,6678
2024,IIT Madras,Mechanical Engineering (4 Years Bachelor of Technology) ,OPEN (PwD),Gender-Neutral,120,156
2024,IIT Madras,Mechanical Engineering (4 Years Bachelor of Technology),SC,Gender-Neutral ,375,792
2024,IIT Madras,Mechanical Engineering (4 Years Bachelor of Technology) ,SC,Female-only (including Supernumerary),647,1467
2024,IIT Madras,Mechanical Engineering (4 Years Bachelor of Technology),ST,Gender-Neutral ,150,369
2024,IIT Madras,Mechanical Engineering (4 Years Bachelor of Technology) ,ST,Female-only (including Supernumerary),458,715
2024,IIT Madras,Metallurgical and Materials Engineering (4 Years Bachelor of Technology),EWS,Gender-Neutral ,1019,1263
2024,IIT Madras,Metallurgical and Materials Engineering (4 Years Bachelor of Technology),EWS,Female-only (including Supernumerary),2109,2109
2024,IIT Madras,Metallurgical and Materials Engineering (4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral ,2010,2463
2024,IIT Madras,Metallurgical and Materials Engineering (4 Years Bachelor of Technology) ,OBC-NCL,Female-only (including Supernumerary),4498,5297
2024,IIT Madras,Metallurgical and Materials Engineering (4 Years Bachelor of Technology),OPEN,Gender-Neutral ,3770,4748
2024,IIT Madras,Metallurgical and Materials Engineering (4 Years Bachelor of Technology) ,OPEN,Female-only (including Supernumerary),9735,10699
2024,IIT Madras,Metallurgical and Materials Engineering (4 Years Bachelor of Technology) ,OPEN (PwD),Gender-Neutral,340,340
2024,IIT Madras,Metallurgical and Materials Engineering (4 Years Bachelor of Technology),SC,Gender-Neutral ,1328,1679
2024,IIT Madras,Metallurgical and Materials Engineering (4 Years Bachelor of Technology) ,SC,Female-only (including Supernumerary),1564,2722
2024,IIT Madras,Metallurgical and Materials Engineering (4 Years Bachelor of Technology),ST,Gender-Neutral ,629,784
2024,IIT Madras,Metallurgical and Materials Engineering (4 Years Bachelor of Technology) ,ST,Female-only (including Supernumerary),1339,1339
2024,IIT Madras,Naval Architecture and Ocean Engineering (4 Years Bachelor of Technology) ,EWS,Gender-Neutral ,1084,1568
2024,IIT Madras,Naval Architecture and Ocean Engineering (4 Years Bachelor of Technology) ,EWS,Female-only (including Supernumerary),2710,2807
2024,IIT Madras,Naval Architecture and Ocean Engineering (4 Years Bachelor of Technology) ,OBC-NCL,Gender-Neutral ,2615,3210
2024,IIT Madras,Naval Architecture and Ocean Engineering (4 Years Bachelor of Technology) ,OBC-NCL,Female-only (including Supernumerary),5654,6778
2024,IIT Madras,Naval Architecture and Ocean Engineering (4 Years Bachelor of Technology) ,OBC-NCL<br>(PwD),Gender-Neutral,133,133
2024,IIT Madras,Naval Architecture and Ocean Engineering (4 Years Bachelor of Technology) ,OPEN,Gender-Neutral ,4274,7404
2024,IIT Madras,Naval Architecture and Ocean Engineering (4 Years Bachelor of Technology) ,OPEN,Female-only (including Supernumerary),12471,13618
2024,IIT Madras,Naval Architecture and Ocean Engineering (4 Years Bachelor of Technology) ,OPEN (PwD),Gender-Neutral,272,272
2024,IIT Madras,Naval Architecture and Ocean Engineering (4 Years Bachelor of Technology) ,SC,Gender-Neutral ,1355,2224
2024,IIT Madras,Naval Architecture and Ocean Engineering (4 Years Bachelor of Technology) ,SC,Female-only (including Supernumerary),2720,3007
2024,IIT Madras,Naval Architecture and Ocean Engineering (4 Years Bachelor of Technology),ST,Gender-Neutral,770,1056
2024,IIT Madras,Naval Architecture and Ocean Engineering (4 Years Bachelor of Technology) ,ST,Female-only (including Supernumerary),139,139
2024,IIT Madras,Biological Science (4 Years Bachelor of Science),EWS,Gender-Neutral ,1561,1743
2024,IIT Madras,Biological Science (4 Years Bachelor of Science) ,EWS,Female-only (including Supernumerary),2996,2996
2024,IIT Madras,Biological Science (4 Years Bachelor of Science),OBC-NCL,Gender-Neutral ,4045,4682
2024,IIT Madras,Biological Science (4 Years Bachelor of Science) ,OBC-NCL,Female-only (including Supernumerary),6950,7692
2024,IIT Madras,Biological Science (4 Years Bachelor of Science),OPEN,Gender-Neutral ,8849,10682
2024,IIT Madras,Biological Science (4 Years Bachelor of Science) ,OPEN,Female-only (including Supernumerary),12473,14739
2024,IIT Madras,Biological Science (4 Years Bachelor of Science),SC,Gender-Neutral ,2517,2778
2024,IIT Madras,Biological Science (4 Years Bachelor of Science) ,SC,Female-only (including Supernumerary),4048,4048
2024,IIT Madras,Biological Science (4 Years Bachelor of Science),ST,Gender-Neutral ,1325,1359
2024,IIT Madras,Biological Science (4 Years Bachelor of Science) ,ST,Female-only (including Supernumerary),1691,1691
2024,IIT Madras,Aerospace Engineering (5 Years Bachelor and Master of Technology (Dual Degree)) ,EWS,Gender-Neutral,883,883
2024,IIT Madras,Aerospace Engineering (5 Years Bachelor and Master of Technology (Dual Degree)),OBC-NCL,Gender-Neutral ,1395,1455
2024,IIT Madras,Aerospace Engineering (5 Years Bachelor and Master of Technology (Dual Degree)) ,OBC-NCL,Female-only (including Supernumerary),3953,3953
2024,IIT Madras,Aerospace Engineering (5 Years Bachelor and Master of Technology (Dual Degree)),OPEN,Gender-Neutral ,2199,2984
2024,IIT Madras,Aerospace Engineering (5 Years Bachelor and Master of Technology (Dual Degree)) ,OPEN,Female-only (including Supernumerary),2184,2184
2024,IIT Madras,Aerospace Engineering (5 Years Bachelor and Master of Technology (Dual Degree)) ,SC,Gender-Neutral,995,995
2024,IIT Madras,Aerospace Engineering (5 Years Bachelor and Master of Technology (Dual Degree)) ,ST,Gender-Neutral,503,503
2024,IIT Madras,Engineering Design (5 Years Bachelor and Master of Technology (Dual Degree)),EWS,Gender-Neutral ,790,1235
2024,IIT Madras,Engineering Design (5 Years Bachelor and Master of Technology (Dual Degree)) ,EWS,Female-only (including Supernumerary),2744,2744
2024,IIT Madras,Engineering Design (5 Years Bachelor and Master of Technology (Dual Degree)),OBC-NCL,Gender-Neutral ,933,1772
2024,IIT Madras,Engineering Design (5 Years Bachelor and Master of Technology (Dual Degree)) ,OBC-NCL,Female-only (including Supernumerary),2860,3896
2024,IIT Madras,Engineering Design (5 Years Bachelor and Master of Technology (Dual Degree)),OPEN,Gender-Neutral,1828,3656
2024,IIT Madras,Engineering Design (5 Years Bachelor and Master of Technology (Dual Degree)) ,OPEN,Female-only (including Supernumerary),6825,8939
2024,IIT Madras,Engineering Design (5 Years Bachelor and Master of Technology (Dual Degree)) ,OPEN (PwD),Gender-Neutral,359,359
2024,IIT Madras,Engineering Design (5 Years Bachelor and Master of Technology (Dual Degree)),SC,Gender-Neutral ,778,1571
2024,IIT Madras,Engineering Design (5 Years Bachelor and Master of Technology (Dual Degree)) ,SC,Female-only (including Supernumerary),2110,2280
2024,IIT Madras,Engineering Design (5 Years Bachelor and Master of Technology (Dual Degree)),ST,Gender-Neutral ,998,1133
2024,IIT Madras,Engineering Design (5 Years Bachelor and Master of Technology (Dual Degree)) ,ST,Female-only (including Supernumerary),979,979
2024,IIT Madras,Physics (5 Years Bachelor of Science and Master of Science (Dual Degree)) ,EWS,Gender-Neutral,942,942
2024,IIT Madras,Physics (5 Years Bachelor of Science and Master of Science (Dual Degree)),OBC-NCL,Gender-Neutral ,1804,2369
2024,IIT Madras,Physics (5 Years Bachelor of Science and Master of Science (Dual Degree)) ,OBC-NCL,Female-only (including Supernumerary),5459,5459
2024,IIT Madras,Physics (5 Years Bachelor of Science and Master of Science (Dual Degree)),OPEN,Gender-Neutral ,1292,2742
